libusbmuxd6	2.0.2-4build3	66	optional	libs	USB multiplexor daemon for iPhone and iPod Touch devices - library
libusbredirparser1t64	0.13.0-2.1build1	58	optional	libs	Parser for the usbredir protocol (runtime)
libutempter0	1.2.1-3build1	51	optional	libs	privileged helper for utmp/wtmp updates (runtime)
libuuid1	2.39.3-9ubuntu6.5	84	required	libs	Universally Unique ID library
libuv1t64	1.48.0-1.1build1	264	optional	libs	asynchronous event notification library - runtime library
libv4l-0t64	1.26.1-4build3	260	optional	libs	Collection of video4linux support libraries
libv4lconvert0t64	1.26.1-4build3	320	optional	libs	Video4linux frame format conversion library
libva-drm2	2.20.0-2ubuntu0.2	45	optional	libs	Video Acceleration (VA) API for Linux -- DRM runtime
libva-wayland2	2.20.0-2ubuntu0.2	57	optional	libs	Video Acceleration (VA) API for Linux -- Wayland runtime
libva-x11-2	2.20.0-2ubuntu0.2	57	optional	libs	Video Acceleration (VA) API for Linux -- X11 runtime
libva2	2.20.0-2ubuntu0.2	219	optional	libs	Video Acceleration (VA) API for Linux -- runtime
libvdpau1	1.5-2build1	107	optional	libs	Video Decode and Presentation API for Unix (libraries)
libvidstab1.1	1.1.0-2build1	92	optional	libs	video stabilization library (shared library)
libvirglrenderer1	1.0.0-1ubuntu2	581	optional	libs	virtual GPU for KVM virtualization
libvisual-0.4-0	0.4.2-2build1	408	optional	libs	audio visualization framework
libvolume-key1	0.3.12-7build2	172	optional	libs	Library for manipulating storage encryption keys and passphrases
libvorbis0a	1.3.7-1build3	204	optional	libs	decoder library for Vorbis General Audio Compression Codec
libvorbisenc2	1.3.7-1build3	698	optional	libs	encoder library for Vorbis General Audio Compression Codec
libvorbisfile3	1.3.7-1build3	53	optional	libs	high-level API for Vorbis General Audio Compression Codec
libvpl2	2023.3.0-1build1	288	optional	libs	oneAPI Video Processing Library -- shared library
libvpx9	1.14.0-1ubuntu2.3	3349	optional	libs	VP8 and VP9 video codec (shared library)
libvte-2.91-0	0.76.0-1ubuntu0.1	608	optional	libs	Terminal emulator widget for GTK+ 3.0 - runtime files
libvte-2.91-common	0.76.0-1ubuntu0.1	144	optional	libs	Terminal emulator widget for GTK+ 3.0 - common files
libvulkan1	1.3.275.0-1build1	530	optional	libs	Vulkan loader library
libwacom-common	2.10.0-2	920	optional	libs	Wacom model feature query library (common files)
libwacom9	2.10.0-2	73	optional	libs	Wacom model feature query library
libwavpack1	5.6.0-1build1	203	optional	libs	audio codec (lossy and lossless) - library
libwayland-bin	1.22.0-2.1build1	64	optional	libdevel	wayland compositor infrastructure - binary utilities
libwayland-client0	1.22.0-2.1build1	82	optional	libs	wayland compositor infrastructure - client library
libwayland-cursor0	1.22.0-2.1build1	51	optional	libs	wayland compositor infrastructure - cursor library
libwayland-dev	1.22.0-2.1build1	587	optional	libdevel	wayland compositor infrastructure - development files
libwayland-egl1	1.22.0-2.1build1	31	optional	libs	wayland compositor infrastructure - EGL library
libwayland-server0	1.22.0-2.1build1	104	optional	libs	wayland compositor infrastructure - server library
libwbclient0	2:4.19.5+dfsg-4ubuntu9.6	148	optional	libs	Samba winbind client library
libwebkit2gtk-4.1-0	2.52.3-0ubuntu0.24.04.1	92888	optional	libs	Web content engine library for GTK
libwebkit2gtk-4.1-dev	2.52.3-0ubuntu0.24.04.1	5637	optional	libdevel	Web content engine library for GTK - development files
libwebkitgtk-6.0-4	2.52.3-0ubuntu0.24.04.1	91816	optional	libs	Web content engine library for GTK
libwebp-dev	1.3.2-0.4build3	1589	optional	libdevel	Lossy compression of digital photographic images
libwebp7	1.3.2-0.4build3	504	optional	libs	Lossy compression of digital photographic images
libwebpdecoder3	1.3.2-0.4build3	268	optional	libs	Library for the WebP graphics format (decode only)
libwebpdemux2	1.3.2-0.4build3	44	optional	libs	Lossy compression of digital photographic images.
libwebpmux3	1.3.2-0.4build3	72	optional	libs	Lossy compression of digital photographic images
libwebrtc-audio-processing1	0.3.1-0ubuntu6	679	optional	libs	AudioProcessing module from the WebRTC project.
libwhoopsie-preferences0	23build3	59	optional	libs	Ubuntu error tracker submission settings - shared library
libwhoopsie0	0.2.77ubuntu0.1	39	optional	libs	Ubuntu error tracker submission - shared library
libwireplumber-0.4-0	0.4.17-1ubuntu4.1	1029	optional	libs	Shared libraries for WirePlumber
libwmf-0.2-7	0.2.13-1.1build3	352	optional	libs	Windows metafile conversion library
libwmflite-0.2-7	0.2.13-1.1build3	190	optional	libs	Windows metafile conversion lite library
libwnck-3-0	43.0-3build4	306	optional	libs	Window Navigator Construction Kit - runtime files
libwnck-3-common	43.0-3build4	60	optional	libs	Window Navigator Construction Kit - common files
libwoff1	1.0.2-2build1	129	optional	libs	library for converting fonts to WOFF 2.0
libwpd-0.10-10	0.10.3-2build2	747	optional	libs	Library for handling WordPerfect documents (shared library)
libwpg-0.3-3	0.3.4-3build1	180	optional	libs	WordPerfect graphics import/convert library (shared library)
libwps-0.4-4	0.4.14-2build1	1975	optional	libs	Works text file format import filter library (shared library)
libwrap0	7.6.q-33	107	optional	libs	Wietse Venema's TCP wrappers library
libx11-6	2:1.8.7-1build1	1362	optional	libs	X11 client-side library
libx11-data	2:1.8.7-1build1	1342	optional	x11	X11 client-side library
libx11-dev	2:1.8.7-1build1	2479	optional	libdevel	X11 client-side library (development headers)
libx11-xcb-dev	2:1.8.7-1build1	70	optional	libdevel	Xlib/XCB interface library (development headers)
libx11-xcb1	2:1.8.7-1build1	73	optional	libs	Xlib/XCB interface library
libx264-164	2:0.164.3108+git31e19f9-1	1860	optional	libs	x264 video coding library
libx265-199	3.5-2build1	16098	optional	libs	H.265/HEVC video stream encoder (shared library)
libxau-dev	1:1.0.9-1build6	51	optional	libdevel	X11 authorisation library (development headers)
libxau6	1:1.0.9-1build6	33	optional	libs	X11 authorisation library
libxaw7	2:1.0.14-1build2	491	optional	libs	X11 Athena Widget library
libxcb-cursor-dev	0.1.4-1build1	53	optional	libdevel	utility libraries for X C Binding -- cursor, development files
libxcb-cursor0	0.1.4-1build1	39	optional	libs	utility libraries for X C Binding -- cursor
libxcb-dri3-0	1.15-1ubuntu2	40	optional	libs	X C Binding, dri3 extension
libxcb-glx0	1.15-1ubuntu2	148	optional	libs	X C Binding, glx extension
libxcb-glx0-dev	1.15-1ubuntu2	411	optional	libdevel	X C Binding, glx extension, development files
libxcb-icccm4	0.4.1-1.1build3	57	optional	libs	utility libraries for X C Binding -- icccm
libxcb-icccm4-dev	0.4.1-1.1build3	97	optional	libdevel	utility libraries for X C Binding -- icccm, development files
libxcb-image0	0.4.0-2build1	36	optional	libs	utility libraries for X C Binding -- image
libxcb-image0-dev	0.4.0-2build1	68	optional	libdevel	utility libraries for X C Binding -- image, development files
libxcb-keysyms1	0.4.0-1build4	41	extra	libs	utility libraries for X C Binding -- keysyms
libxcb-keysyms1-dev	0.4.0-1build4	45	extra	libdevel	utility libraries for X C Binding -- keysyms, development files
libxcb-present0	1.15-1ubuntu2	30	optional	libs	X C Binding, present extension
libxcb-randr0	1.15-1ubuntu2	96	optional	libs	X C Binding, randr extension
libxcb-randr0-dev	1.15-1ubuntu2	235	optional	libdevel	X C Binding, randr extension, development files
libxcb-render-util0	0.3.9-1build4	50	extra	libs	utility libraries for X C Binding -- render-util
libxcb-render-util0-dev	0.3.9-1build4	173	extra	libdevel	utility libraries for X C Binding -- render-util
libxcb-render0	1.15-1ubuntu2	80	optional	libs	X C Binding, render extension
libxcb-render0-dev	1.15-1ubuntu2	183	optional	libdevel	X C Binding, render extension, development files
libxcb-res0	1.15-1ubuntu2	36	optional	libs	X C Binding, res extension
libxcb-shape0	1.15-1ubuntu2	31	optional	libs	X C Binding, shape extension
libxcb-shape0-dev	1.15-1ubuntu2	49	optional	libdevel	X C Binding, shape extension, development files
libxcb-shm0	1.15-1ubuntu2	30	optional	libs	X C Binding, shm extension
libxcb-shm0-dev	1.15-1ubuntu2	54	optional	libdevel	X C Binding, shm extension, development files
libxcb-sync-dev	1.15-1ubuntu2	89	optional	libdevel	X C Binding, sync extension, development files
libxcb-sync1	1.15-1ubuntu2	53	optional	libs	X C Binding, sync extension
libxcb-util-dev	0.4.0-1build3	54	optional	libdevel	utility libraries for X C Binding -- atom, aux and event
libxcb-util1	0.4.0-1build3	47	optional	libs	utility libraries for X C Binding -- atom, aux and event
libxcb-xfixes0	1.15-1ubuntu2	55	optional	libs	X C Binding, xfixes extension
libxcb-xfixes0-dev	1.15-1ubuntu2	118	optional	libdevel	X C Binding, xfixes extension, development files
libxcb-xinerama0	1.15-1ubuntu2	31	optional	libs	X C Binding, xinerama extension
libxcb-xinerama0-dev	1.15-1ubuntu2	40	optional	libdevel	X C Binding, xinerama extension, development files
libxcb-xkb-dev	1.15-1ubuntu2	392	optional	libdevel	X C Binding, XKEYBOARD extension, development files
libxcb-xkb1	1.15-1ubuntu2	151	optional	libs	X C Binding, XKEYBOARD extension
libxcb1	1.15-1ubuntu2	196	optional	libs	X C Binding
libxcb1-dev	1.15-1ubuntu2	677	optional	libdevel	X C Binding, development files
libxcomposite-dev	1:0.4.5-1build3	47	optional	libdevel	X11 Composite extension library (development headers)
libxcomposite1	1:0.4.5-1build3	30	optional	libs	X11 Composite extension library
libxcursor-dev	1:1.2.1-1build1	156	optional	libdevel	X cursor management library (development files)
libxcursor1	1:1.2.1-1build1	58	optional	libs	X cursor management library
libxcvt0	0.1.2-1build1	31	optional	libs	VESA CVT standard timing modelines generator -- shared library
libxdamage-dev	1:1.1.6-1build1	27	optional	libdevel	X11 damaged region extension library (development headers)
libxdamage1	1:1.1.6-1build1	29	optional	libs	X11 damaged region extension library
libxdmcp-dev	1:1.1.3-0ubuntu6	65	optional	libdevel	X11 authorisation library (development headers)
libxdmcp6	1:1.1.3-0ubuntu6	41	optional	libs	X11 Display Manager Control Protocol library
libxext-dev	2:1.3.4-1build2	306	optional	libdevel	X11 miscellaneous extensions library (development headers)
libxext6	2:1.3.4-1build2	103	optional	libs	X11 miscellaneous extension library
libxfixes-dev	1:6.0.0-2build1	59	optional	libdevel	X11 miscellaneous 'fixes' extension library (development headers)
libxfixes3	1:6.0.0-2build1	44	optional	libs	X11 miscellaneous 'fixes' extension library
libxfont2	1:2.0.6-1build1	204	optional	libs	X11 font rasterisation library
libxft-dev	2.3.6-1build1	274	optional	libdevel	FreeType-based font drawing library for X (development files)
libxft2	2.3.6-1build1	118	optional	libs	FreeType-based font drawing library for X
libxi-dev	2:1.8.1-1build1	693	optional	libdevel	X11 Input extension library (development headers)
libxi6	2:1.8.1-1build1	95	optional	libs	X11 Input extension library
libxinerama-dev	2:1.1.4-3build1	40	optional	libdevel	X11 Xinerama extension library (development headers)
libxinerama1	2:1.1.4-3build1	31	optional	libs	X11 Xinerama extension library
libxkbcommon-dev	1.6.0-1build1	353	optional	libdevel	library interface to the XKB compiler - development files
libxkbcommon-x11-0	1.6.0-1build1	57	optional	libs	library to create keymaps with the XKB X11 protocol
libxkbcommon-x11-dev	1.6.0-1build1	28	optional	libdevel	library to create keymaps with the XKB X11 protocol - development files
libxkbcommon0	1.6.0-1build1	309	optional	libs	library interface to the XKB compiler - shared library
libxkbfile1	1:1.1.0-1build4	172	optional	libs	X11 keyboard file manipulation library
libxkbregistry0	1.6.0-1build1	55	optional	libs	library to query available RMLVO
libxklavier16	5.4-5build2	131	optional	libs	X Keyboard Extension high-level API
libxml2	2.9.14+dfsg-1.3ubuntu3.8	2080	optional	libs	GNOME XML library
libxmlb2	0.3.24-1~ubuntu0.24.04.1	192	optional	libs	Binary XML library
libxmlsec1t64	1.2.39-5build2	483	optional	libs	XML security library
libxmlsec1t64-nss	1.2.39-5build2	228	optional	libs	Nss engine for the XML security library
libxmlsec1t64-openssl	1.2.39-5build2	310	optional	libs	Openssl engine for the XML security library
libxmu6	2:1.1.3-3build2	125	optional	libs	X11 miscellaneous utility library
libxmuu1	2:1.1.3-3build2	39	optional	libs	X11 miscellaneous micro-utility library
libxpm4	1:3.5.17-1build2	91	optional	libs	X11 pixmap library
libxpresent1	1.0.0-2build2	34	optional	libs	X11 Present extension library
libxrandr-dev	2:1.5.2-2build1	126	optional	libdevel	X11 RandR extension library (development headers)
libxrandr2	2:1.5.2-2build1	66	optional	libs	X11 RandR extension library
libxrender-dev	1:0.9.10-1.1build1	96	optional	libdevel	X Rendering Extension client library (development files)
libxrender1	1:0.9.10-1.1build1	58	optional	libs	X Rendering Extension client library
libxres1	2:1.2.1-1build1	33	optional	libs	X11 Resource extension library
libxshmfence1	1.3-1build5	30	optional	libs	X shared memory fences - shared library
libxslt1.1	1.1.39-0exp1ubuntu0.24.04.3	417	optional	libs	XSLT 1.0 processing library - runtime library
libxss1	1:1.2.3-1build3	31	optional	libs	X11 Screen Saver extension library
libxt6t64	1:1.2.1-1.2build1	459	optional	libs	X11 toolkit intrinsics library
libxtables12	1.8.10-3ubuntu2	103	optional	libs	netfilter xtables library
libxtst-dev	2:1.2.3-1.1build1	72	optional	libdevel	X11 Record extension library (development headers)
libxtst6	2:1.2.3-1.1build1	45	optional	libs	X11 Testing -- Record extension library
libxv1	2:1.0.11-1.1build1	38	optional	libs	X11 Video extension library
libxvidcore4	2:1.3.7-1build1	673	optional	libs	Open source MPEG-4 video codec (library)
libxxf86dga1	2:1.1.5-1build1	41	optional	libs	X11 Direct Graphics Access extension library
libxxf86vm1	1:1.1.4-1build4	37	optional	libs	X11 XFree86 video mode extension library
libxxhash0	0.8.2-2build1	90	important	libs	shared library for xxhash
libyajl2	2.1.0-5build1	62	optional	libs	Yet Another JSON Library
libyaml-0-2	0.2.5-1build1	143	optional	libs	Fast YAML 1.1 parser and emitter library
libyelp0	42.2-1ubuntu0.24.04.1	324	optional	libs	Library for the GNOME help browser
libytnef0	2.1.2-1build1	113	optional	libs	improved decoder for application/ms-tnef attachments
libzimg2	3.0.5+ds1-1build1	827	optional	libs	scaling, colorspace, depth conversion library (shared library)
libzix-0-0	0.4.2-2build1	71	optional	libs	library of portability wrappers and data structures (shared library)
libzmq5	4.3.5-1build2	698	optional	libs	lightweight messaging kernel (shared library)
libzstd-dev	1.5.5+dfsg2-2build1.1	1237	optional	libdevel	fast lossless compression algorithm -- development files
libzstd1	1.5.5+dfsg2-2build1.1	761	required	libs	fast lossless compression algorithm
libzvbi-common	0.2.42-2	161	optional	devel	Vertical Blanking Interval decoder (VBI) - common files
libzvbi0t64	0.2.42-2	689	optional	libs	Vertical Blanking Interval decoder (VBI) - runtime files
linux-base	4.5ubuntu9+24.04.2	345	optional	kernel	Linux image base package
linux-firmware	20240318.git3b128b60-0ubuntu2.27	626006	optional	misc	Firmware for Linux kernel drivers
linux-generic	6.8.0-136.136	18	optional	kernel	Complete Generic Linux kernel and headers
linux-headers-6.8.0-100	6.8.0-100.100	84155	optional	devel	Header files related to Linux kernel version 6.8.0
linux-headers-6.8.0-100-generic	6.8.0-100.100	28744	optional	devel	Linux kernel headers for version 6.8.0 on 64 bit x86 SMP
linux-headers-6.8.0-107	6.8.0-107.107	84248	optional	devel	Header files related to Linux kernel version 6.8.0
linux-headers-6.8.0-107-generic	6.8.0-107.107	28819	optional	devel	Linux kernel headers for version 6.8.0 on 64 bit x86 SMP
linux-headers-6.8.0-136	6.8.0-136.136	84242	optional	devel	Header files related to Linux kernel version 6.8.0
linux-headers-6.8.0-136-generic	6.8.0-136.136	28734	optional	devel	Linux kernel headers for version 6.8.0 on 64 bit x86 SMP
linux-headers-generic	6.8.0-136.136	18	optional	kernel	Generic Linux kernel headers
linux-image-6.8.0-100-generic	6.8.0-100.100	14705	optional	kernel	Signed kernel image generic
linux-image-6.8.0-107-generic	6.8.0-107.107	14717	optional	kernel	Signed kernel image generic
linux-image-6.8.0-136-generic	6.8.0-136.136	14737	optional	kernel	Signed kernel image generic
linux-image-generic	6.8.0-136.136	18	optional	kernel	Generic Linux kernel image
linux-libc-dev	6.8.0-136.136	7586	optional	devel	Linux Kernel Headers for development
linux-modules-6.8.0-100-generic	6.8.0-100.100	38424	optional	kernel	Linux kernel extra modules for version 6.8.0 on 64 bit x86 SMP
linux-modules-6.8.0-107-generic	6.8.0-107.107	38477	optional	kernel	Linux kernel extra modules for version 6.8.0 on 64 bit x86 SMP
linux-modules-6.8.0-136-generic	6.8.0-136.136	38473	optional	kernel	Linux kernel extra modules for version 6.8.0 on 64 bit x86 SMP
linux-modules-extra-6.8.0-100-generic	6.8.0-100.100	109825	optional	kernel	Linux kernel extra modules for version 6.8.0 on 64 bit x86 SMP
linux-modules-extra-6.8.0-107-generic	6.8.0-107.107	109917	optional	kernel	Linux kernel extra modules for version 6.8.0 on 64 bit x86 SMP
linux-modules-extra-6.8.0-136-generic	6.8.0-136.136	109921	optional	kernel	Linux kernel extra modules for version 6.8.0 on 64 bit x86 SMP
linux-tools-6.8.0-100	6.8.0-100.100	18788	optional	devel	Linux kernel version specific tools for version 6.8.0-100
linux-tools-6.8.0-100-generic	6.8.0-100.100	647	optional	devel	Linux kernel version specific tools for version 6.8.0-100
linux-tools-6.8.0-107	6.8.0-107.107	18846	optional	devel	Linux kernel version specific tools for version 6.8.0-107
linux-tools-6.8.0-107-generic	6.8.0-107.107	700	optional	devel	Linux kernel version specific tools for version 6.8.0-107
linux-tools-6.8.0-136	6.8.0-136.136	19342	optional	devel	Linux kernel version specific tools for version 6.8.0-136
linux-tools-6.8.0-136-generic	6.8.0-136.136	630	optional	devel	Linux kernel version specific tools for version 6.8.0-136
linux-tools-common	6.8.0-136.136	945	optional	kernel	Linux kernel version specific tools for version 6.8.0
locales	2.39-0ubuntu8.7	16712	standard	localization	GNU C Library: National Language (locale) data [support]
login	1:4.13+dfsg1-4ubuntu3.2	884	required	admin	system login tools
logrotate	3.21.0-2build1	145	important	admin	Log rotation utility
logsave	1.47.0-2.4~exp1ubuntu4.1	51	required	admin	save the output of a command in a log file
lsb-base	11.6	12	optional	oldlibs	transitional package for Linux Standard Base init script functionality
lsb-release	12.0-2	17	optional	misc	Linux Standard Base version reporting utility (minimal implementation)
lshw	02.19.git.2021.06.19.996aaad9c7-2ubuntu0.24.04.1	974	optional	utils	information about hardware configuration
lsof	4.95.0-1build3	475	standard	utils	utility to list open files
lto-disabled-list	47	41	optional	devel	list of packages not to build with LTO
lvm2	2.03.16-3ubuntu3.2	4005	optional	admin	Linux Logical Volume Manager
lxd-agent-loader	0.7ubuntu0.1	25	optional	misc	LXD - VM agent loader
lxd-installer	4ubuntu0.1	22	optional	admin	Wrapper to install lxd snap on demand
make	4.3-4.1build2	404	optional	devel	utility for directing compilation
man-db	2.12.0-4build2	2928	important	doc	tools for reading manual pages
manpages	6.7-2	1672	standard	doc	Manual pages about using a GNU/Linux system
manpages-dev	6.7-2	3724	optional	doc	Manual pages about using GNU/Linux for development
mawk	1.3.4.20240123-1build1	273	required	utils	Pattern scanning and text processing language
mdadm	4.3-1ubuntu2.1	1130	optional	admin	tool for managing Linux MD devices (software RAID)
media-types	10.1.0	93	standard	net	List of standard media types and their usual file extension
mesa-libgallium	25.2.8-0ubuntu0.24.04.2	42454	optional	libs	shared infrastructure for Mesa drivers
modemmanager	1.23.4-0ubuntu2	4640	optional	net	D-Bus service for managing modems
mokutil	0.6.0-2build3	78	optional	admin	tools for manipulating machine owner keys
motd-news-config	13ubuntu10.4	49	optional	admin	Configuration for motd-news shipped in base-files
mount	2.39.3-9ubuntu6.5	348	required	admin	tools for mounting and manipulating filesystems
mpv	0.37.0-1ubuntu4	3427	optional	video	video player based on MPlayer/mplayer2
msr-tools	1.3-5build1	44	optional	admin	Utilities for modifying MSRs from userspace
mtr-tiny	0.95-1.1ubuntu0.1	153	optional	net	Full screen ncurses traceroute tool
multipath-tools	0.9.4-5ubuntu8.2	1147	optional	admin	maintain multipath block device access
mutter-common	46.2-1ubuntu0.24.04.16	196	optional	misc	shared files for the Mutter window manager
mutter-common-bin	46.2-1ubuntu0.24.04.16	109	optional	misc	shared programs for the Mutter window manager
mythes-ru	1:24.2.1-1	3483	optional	text	Russian Thesaurus for LibreOffice
nano	7.2-2ubuntu0.2	836	important	editors	small, friendly text editor inspired by Pico
nautilus	1:46.4-0ubuntu0.2	1605	optional	gnome	file manager and graphical shell for GNOME
nautilus-data	1:46.4-0ubuntu0.2	148	optional	gnome	data files for nautilus
ncurses-base	6.4+20240113-1ubuntu2.1	384	required	misc	basic terminal type definitions
ncurses-bin	6.4+20240113-1ubuntu2.1	647	required	utils	terminal-related programs and man pages
needrestart	3.6-7ubuntu4.5	508	optional	admin	check which daemons need to be restarted after library upgrades
net-tools	2.10-0.1ubuntu4.4	792	important	net	NET-3 networking toolkit
netbase	6.4	36	important	admin	Basic TCP/IP networking system
netcat-openbsd	1.226-1ubuntu2	106	important	net	TCP/IP swiss army knife
netplan-generator	1.1.2-8ubuntu1~24.04.2	291	optional	net	Declarative network configuration for various backends at boot
netplan.io	1.1.2-8ubuntu1~24.04.2	342	optional	net	Declarative network configuration for various backends at runtime
network-manager	1.46.0-1ubuntu2.7	7600	optional	net	network management framework (daemon and userspace tools)
network-manager-gnome	1.34.0-1ubuntu3	2076	optional	gnome	network management framework (GNOME frontend)
networkd-dispatcher	2.2.4-1	68	optional	utils	Dispatcher service for systemd-networkd connection status changes
nftables	1.0.9-1ubuntu0.1	181	important	net	Program to control packet filtering rules by Netfilter project
ninja-build	1.11.1-2	355	optional	devel	small build system closest in spirit to Make
ntfs-3g	1:2022.10.3-1.2ubuntu3.2	1288	optional	otherosfs	read/write NTFS driver for FUSE
numactl	2.0.18-1ubuntu0.24.04.1	142	optional	admin	NUMA scheduling and memory placement tool
obsidian	1.12.7	313931	optional	default	
ocl-icd-libopencl1	2.3.2-1build1	140	optional	libs	Generic OpenCL ICD Loader
open-iscsi	2.1.9-3ubuntu5.4	1172	optional	net	iSCSI initiator tools
open-vm-tools	2:13.0.0-2~ubuntu0.24.04.1	3014	optional	admin	Open VMware Tools for virtual machines hosted on VMware (CLI)
opencode	1.4.3	376244	optional	default	
openssh-client	1:9.6p1-3ubuntu13.18	3538	standard	net	secure shell (SSH) client, for secure access to remote machines
openssl	3.0.13-0ubuntu3.11	1885	optional	utils	Secure Sockets Layer toolkit - cryptographic utility
orca	46.1-1ubuntu1	5600	optional	gnome	Scriptable screen reader
os-prober	1.81ubuntu4	84	optional	utils	utility to detect other OSes on a set of drives
overlayroot	0.49~24.04.1	63	optional	admin	use an overlayfs on top of a read-only root filesystem
ovmf	2024.02-2ubuntu0.9	16971	optional	misc	UEFI firmware for 64-bit x86 virtual machines
p11-kit	0.25.3-4ubuntu2.1	632	optional	misc	p11-glue utilities
p11-kit-modules	0.25.3-4ubuntu2.1	1860	optional	misc	p11-glue proxy and trust modules
packagekit	1.2.8-2ubuntu1.5	1556	optional	admin	Provides a package management service
packagekit-tools	1.2.8-2ubuntu1.5	107	optional	admin	Provides PackageKit command-line tools
pango1.0-tools	1.52.1+ds-1build1	140	optional	libs	Development utilities for Pango
parted	3.6-4build1	130	optional	admin	disk partition manipulator
passwd	1:4.13+dfsg1-4ubuntu3.2	2419	required	admin	change and administer password and group data
pastebinit	1.6.2-1	140	optional	misc	command-line pastebin client
patch	2.7.6-7build3	218	optional	vcs	Apply a diff file to an original
patchelf	0.18.0-1.1build1	273	optional	utils	modify properties of ELF executables
pci.ids	0.0~2024.03.31-1ubuntu0.1	1424	optional	admin	PCI ID Repository
pciutils	1:3.10.0-2build1	182	standard	admin	PCI utilities
perl	5.38.2-3.2ubuntu0.3	673	standard	perl	Larry Wall's Practical Extraction and Report Language
perl-base	5.38.2-3.2ubuntu0.3	7914	required	perl	minimal Perl system
perl-modules-5.38	5.38.2-3.2ubuntu0.3	19161	optional	libs	Core Perl modules
pgadmin3	1.18.1-2	8711	optional	database	graphical administration tool for PostgreSQL
pinentry-curses	1.2.1-3ubuntu5	89	optional	utils	curses-based PIN or pass-phrase entry dialog for GnuPG
pinentry-gnome3	1.2.1-3ubuntu5	102	optional	utils	GNOME 3 PIN or pass-phrase entry dialog for GnuPG
pipewire	1.0.5-1ubuntu3.3	124	optional	video	audio and video processing engine multimedia server
pipewire-alsa	1.0.5-1ubuntu3.3	215	optional	sound	PipeWire ALSA plugin, for ALSA applications to output via PipeWire
pipewire-audio	1.0.5-1ubuntu3.3	30	optional	sound	recommended set of PipeWire packages for a standard audio desktop use
pipewire-bin	1.0.5-1ubuntu3.3	1645	optional	video	PipeWire multimedia server - programs
pipewire-pulse	1.0.5-1ubuntu3.3	51	optional	sound	PipeWire PulseAudio daemon
pkexec	124-2ubuntu1.24.04.3	62	optional	admin	run commands as another user with polkit authorization
pkg-config	1.8.1-2build1	29	optional	oldlibs	manage compile and link flags for libraries (transitional package)
pkgconf	1.8.1-2build1	65	optional	devel	manage compile and link flags for libraries
pkgconf-bin	1.8.1-2build1	81	optional	devel	manage compile and link flags for libraries (binaries)
plymouth	24.004.60-1ubuntu7.2	892	optional	misc	boot animation, logger and I/O multiplexer
plymouth-theme-ubuntu-text	24.004.60-1ubuntu7.2	53	optional	misc	boot animation, logger and I/O multiplexer - ubuntu text theme
policykit-1	124-2ubuntu1.24.04.3	34	optional	oldlibs	transitional package for polkitd and pkexec
polkitd	124-2ubuntu1.24.04.3	528	optional	admin	framework for managing administrative policies and privileges
pollinate	4.33-3.1ubuntu1.3	43	optional	admin	seed the pseudo random number generator
poppler-data	0.4.12-1	13086	optional	misc	encoding data for the poppler PDF rendering library
postgrespro-1c-16	16.14-1.noble	16	optional	database	Easy configuration for Postgres Pro 1c 16
postgrespro-1c-16-client	16.14-1.noble	9553	optional	database	front-end programs for Postgres Pro 1c 16
postgrespro-1c-16-contrib	16.14-1.noble	2910	optional	database	additional facilities for Postgres Pro 1c 16
postgrespro-1c-16-libs	16.14-1.noble	1323	optional	libs	PostgresPro C client and ECPG libraries
postgrespro-1c-16-server	16.14-1.noble	31173	optional	database	object-relational SQL database, version 16 server
power-profiles-daemon	0.21-1ubuntu1	161	optional	admin	Makes power profiles handling available over D-Bus.
powermgmt-base	1.37ubuntu0.1	25	optional	utils	common utils for power management
procps	2:4.0.4-4ubuntu3.2	1800	required	admin	/proc file system utilities
psmisc	23.7-1build1	596	optional	admin	utilities that use the proc file system
publicsuffix	20231001.0357-0.1	375	optional	net	accurate, machine-readable list of domain name suffixes
python-apt-common	2.7.7ubuntu5.2	156	optional	python	Python interface to libapt-pkg (locales)
python-babel-localedata	2.10.3-3build1	29201	optional	python	tools for internationalizing Python applications - locale data files
python-matplotlib-data	3.6.3-1ubuntu5	9067	optional	python	Python based plotting system (data package)
python3	3.12.3-0ubuntu2.1	81	optional	python	interactive high-level object-oriented language (default python3 version)
python3-aiofiles	23.2.1-2	60	optional	python	support for Python asyncio file operations
python3-anyio	4.2.0-1	358	optional	python	Asynchronous compatibility layer (Python 3)
python3-appdirs	1.4.4-4	57	optional	python	determining appropriate platform-specific directories (Python 3)
python3-apport	2.28.2-0ubuntu0.1	486	optional	python	Python 3 library for Apport crash report handling
python3-apt	2.7.7ubuntu5.2	694	optional	python	Python 3 interface to libapt-pkg
python3-aptdaemon	1.1.1+bzr982-0ubuntu44	480	extra	python	Python 3 module for the server and client of aptdaemon
python3-aptdaemon.gtk3widgets	1.1.1+bzr982-0ubuntu44	72	extra	python	Python 3 GTK+ 3 widgets to run an aptdaemon client
python3-asttokens	2.4.1-1	91	optional	python	annotate Python asbtract syntax trees with code references (Python 3)
python3-attr	23.2.0-2	236	optional	python	Attributes without boilerplate (Python 3)
python3-automat	22.10.0-2	124	optional	python	Self-service finite-state machines for the programmer on the go
python3-babel	2.10.3-3build1	419	optional	python	tools for internationalizing Python applications - Python 3.x
python3-bcrypt	3.2.2-1build1	94	optional	python	password hashing library for Python 3
python3-blinker	1.7.0-1	57	optional	python	Fast, simple object-to-object and broadcast signaling (Python3)
